Operation|Order.CONN|Order.Validation|PriceService.Out|Order.Execution_|Order.ExecutionReport_CONN
1201287623760|10:17:03,516|10:17:03,875|10:17:04,575|10:17:06,255|10:17:16,654
1201287623781|10:17:03,770|10:17:05,532|10:17:07,467|10:17:08,137|10:17:14,730
1201287623792|10:17:04,076|10:17:05,540|10:17:07,406|10:17:08,046|
1201287623813|10:17:05,405|10:17:08,361|10:17:09,465|10:17:09,919|10:17:16,452
1201287623834|10:17:08,210|10:17:09,735|10:17:10,434|10:17:10,974|10:17:17,410
1201287623845|10:17:10,539|10:17:11,964|10:17:12,960|10:17:13,356|
1201287623866|10:17:12,048|10:17:14,473|10:17:15,314|10:17:15,725|
1201287623887|10:17:12,972|10:17:14,415|10:17:14,664|10:17:15,056|
1201287623908|10:17:13,914|10:17:15,157|10:17:15,358|10:17:15,944|
1201287623949|10:17:15,382|10:17:16,325|10:17:16,591|10:17:17,346|
1201287623950|10:17:16,351|10:17:17,375|10:17:17,485|10:17:18,000|
1201287623971|10:17:17,674|10:17:17,943|10:17:18,007|10:17:18,560|
1201287623992|10:17:17,778|10:17:18,048|10:17:18,130|10:17:18,910|
1201287624003|10:17:17,978|10:17:18,569|10:17:18,935|10:17:19,410|
1201287624024|10:17:18,072|10:17:18,826|10:17:19,168|10:17:19,705|
1201287624045|10:17:18,470|10:17:19,148|10:17:19,226|10:17:20,237|10:17:28,215
1201287624066|10:17:18,894|10:17:19,450|10:17:19,761|10:17:20,279|10:17:23,026
1201287624077|10:17:19,252|10:17:20,287|10:17:20,767|10:17:21,518|10:17:27,388
1201287624098|10:17:19,678|10:17:21,206|10:17:21,558|10:17:22,418|
1201287624109|10:17:20,553|10:17:22,001|10:17:22,697|10:17:23,113|10:17:32,324
1201287624120|10:17:21,006|10:17:21,511|10:17:21,661|10:17:22,699|10:17:26,621
1201287624141|10:17:21,402|10:17:22,684|10:17:23,110|10:17:23,871|
1201287624152|10:17:22,619|10:17:23,346|10:17:24,059|10:17:25,111|10:17:31,994
1201287624163|10:17:23,197|10:17:24,420|10:17:24,670|10:17:25,305|
1201287624184|10:17:24,221|10:17:25,164|10:17:25,901|10:17:26,238|10:17:31,230
1201287624215|10:17:25,014|10:17:25,862|10:17:25,933|10:17:26,387|
1201287624236|10:17:25,197|10:17:26,446|10:17:27,080|10:17:28,298|
1201287624257|10:17:25,677|10:17:26,763|10:17:27,015|10:17:28,253|
1201287624288|10:17:26,009|10:17:26,694|10:17:27,020|10:17:28,195|10:17:32,695
1201287624309|10:17:27,049|10:17:27,535|10:17:27,693|10:17:28,344|10:17:33,191
1201287624330|10:17:27,602|10:17:28,213|10:17:28,455|10:17:28,823|10:17:31,650
1201287624361|10:17:28,491|10:17:29,635|10:17:29,873|10:17:30,449|
1201287624382|10:17:29,471|10:17:30,838|10:17:31,314|10:17:31,749|10:17:36,007
1201287624413|10:17:29,960|10:17:30,451|10:17:30,738|10:17:31,303|10:17:37,827
1201287624434|10:17:30,018|10:17:30,734|10:17:30,917|10:17:31,340|10:17:33,759
1201287624445|10:17:30,483|10:17:31,174|10:17:31,501|10:17:31,907|
1201287624466|10:17:30,996|10:17:31,606|10:17:32,118|10:17:32,649|10:17:36,568
1201287624487|10:17:31,554|10:17:32,597|10:17:32,820|10:17:33,131|10:17:37,985
1201287624518|10:17:32,546|10:17:33,211|10:17:33,567|10:17:34,143|
1201287624539|10:17:33,311|10:17:33,760|10:17:34,015|10:17:34,439|
1201287624540|10:17:33,804|10:17:35,069|10:17:35,371|10:17:35,732|
1201287624561|10:17:34,039|10:17:34,817|10:17:35,151|10:17:35,631|
1201287624572|10:17:34,421|10:17:35,363|10:17:35,478|10:17:35,779|
1201287624583|10:17:35,170|10:17:35,784|10:17:35,863|10:17:36,214|
1201287624604|10:17:36,143|10:17:36,742|10:17:36,782|10:17:37,232|
1201287624615|10:17:36,761|10:17:36,955|10:17:37,059|10:17:37,774|
1201287624636|10:17:36,894|10:17:37,523|10:17:37,769|10:17:38,208|
1201287624657|10:17:37,004|10:17:37,733|10:17:37,967|10:17:38,293|
1201287624678|10:17:37,610|10:17:38,422|10:17:38,468|10:17:39,504|10:17:47,895
1201287624699|10:17:38,186|10:17:38,743|10:17:39,161|10:17:39,773|10:17:44,992
1201287624700|10:17:38,492|10:17:38,992|10:17:39,199|10:17:39,810|10:17:47,003
1201287624721|10:17:38,871|10:17:39,797|10:17:40,237|10:17:41,062|
1201287624742|10:17:39,326|10:17:39,881|10:17:41,033|10:17:41,973|10:17:48,880
1201287624763|10:17:39,509|10:17:39,857|10:17:39,903|10:17:41,047|10:17:44,845
1201287624784|10:17:39,744|10:17:40,973|10:17:41,072|10:17:42,149|
1201287624795|10:17:40,161|10:17:41,965|10:17:42,230|10:17:43,261|10:17:48,671
1201287624816|10:17:40,870|10:17:42,556|10:17:43,347|10:17:43,712|
1201287624837|10:17:41,866|10:17:43,340|10:17:43,375|10:17:43,772|10:17:49,012
1201287624848|10:17:43,284|10:17:44,286|10:17:44,481|10:17:45,327|
1201287624869|10:17:43,888|10:17:44,914|10:17:45,043|10:17:45,738|
1201287624880|10:17:44,795|10:17:45,254|10:17:45,392|10:17:46,261|
1201287624901|10:17:45,442|10:17:47,278|10:17:47,504|10:17:47,988|10:17:54,163
1201287624912|10:17:47,259|10:17:48,021|10:17:48,564|10:17:48,944|10:17:55,028
1201287624933|10:17:47,574|10:17:47,994|10:17:48,029|10:17:48,480|10:17:51,562
1201287624944|10:17:47,896|10:17:49,261|10:17:49,373|10:17:49,748|
1201287624965|10:17:48,265|10:17:49,054|10:17:49,080|10:17:49,417|10:17:56,574
1201287624986|10:17:48,454|10:17:49,314|10:17:49,434|10:17:50,106|10:18:00,558
1201287624997|10:17:49,344|10:17:49,645|10:17:49,815|10:17:50,195|10:17:53,521
1201287625008|10:17:49,536|10:17:49,764|10:17:49,950|10:17:50,438|
1201287625029|10:17:49,739|10:17:50,329|10:17:50,666|10:17:51,523|10:18:00,401
1201287625040|10:17:50,063|10:17:50,573|10:17:50,707|10:17:51,496|10:18:00,228
1201287625061|10:17:50,670|10:17:51,035|10:17:51,188|10:17:51,603|
1201287625072|10:17:50,814|10:17:51,156|10:17:51,223|10:17:51,615|
1201287625093|10:17:50,959|10:17:51,820|10:17:53,076|10:17:55,386|
1201287625134|10:17:51,314|10:17:51,864|10:17:53,001|10:17:56,699|
1201287625155|10:17:51,759|10:17:53,660|10:17:54,434|10:17:56,810|
1201287625176|10:17:53,400|10:17:55,336|10:17:55,579|10:17:57,024|
1201287625187|10:17:54,520|10:17:55,446|10:17:55,951|10:17:57,013|
1201287625208|10:17:55,860|10:17:57,270|10:17:57,855|10:17:58,603|
1201287625229|10:17:56,558|10:17:57,075|10:17:57,394|10:17:57,937|
1201287625230|10:17:57,063|10:17:58,123|10:17:58,397|10:17:58,794|
1201287625261|10:17:57,704|10:17:58,876|10:17:59,005|10:18:00,070|10:18:07,152
1201287625282|10:17:58,488|10:17:59,373|10:17:59,676|10:18:00,199|10:18:04,723
1201287625293|10:17:59,297|10:18:00,143|10:18:00,357|10:18:00,963|10:18:07,409
1201287625314|10:17:59,589|10:18:00,350|10:18:00,611|10:18:01,318|
1201287625325|10:18:00,177|10:18:00,955|10:18:01,561|10:18:02,389|10:18:09,290
1201287625356|10:18:00,738|10:18:01,226|10:18:01,746|10:18:02,577|10:18:06,055
1201287625367|10:18:01,161|10:18:02,526|10:18:02,773|10:18:03,687|
1201287625388|10:18:02,036|10:18:03,201|10:18:03,589|10:18:04,476|10:18:09,354
1201287625399|10:18:03,064|10:18:05,129|10:18:05,576|10:18:05,980|
1201287625410|10:18:04,265|10:18:05,178|10:18:05,480|10:18:05,928|10:18:10,135
1201287625421|10:18:04,978|10:18:05,648|10:18:05,888|10:18:06,311|
1201287625442|10:18:05,613|10:18:06,682|10:18:06,988|10:18:07,433|
1201287625453|10:18:06,677|10:18:07,971|10:18:08,253|10:18:09,108|
1201287625474|10:18:07,040|10:18:07,891|10:18:07,999|10:18:08,491|10:18:13,786
1201287625525|10:18:08,056|10:18:09,018|10:18:09,677|10:18:10,180|10:18:14,616
1201287625566|10:18:08,438|10:18:09,653|10:18:09,719|10:18:10,176|10:18:13,089
1201287625587|10:18:09,565|10:18:10,183|10:18:10,220|10:18:10,449|
1201287625608|10:18:09,896|10:18:10,459|10:18:10,654|10:18:10,980|10:18:14,903
1201287625649|10:18:10,290|10:18:10,609|10:18:10,773|10:18:11,351|10:18:17,589
1201287625650|10:18:10,852|10:18:10,976|10:18:10,998|10:18:11,385|10:18:14,460
1201287625671|10:18:10,921|10:18:11,088|10:18:11,164|10:18:11,518|
1201287625682|10:18:11,116|10:18:11,714|10:18:11,755|10:18:12,148|10:18:16,664
1201287625703|10:18:11,219|10:18:12,085|10:18:12,486|10:18:12,929|10:18:17,415
1201287625724|10:18:11,631|10:18:12,178|10:18:12,229|10:18:12,581|
1201287625745|10:18:11,991|10:18:12,650|10:18:12,702|10:18:13,080|
1201287625766|10:18:12,419|10:18:13,086|10:18:13,607|10:18:13,920|
1201287625777|10:18:12,987|10:18:13,680|10:18:14,068|10:18:14,451|
1201287625798|10:18:13,573|10:18:14,163|10:18:14,617|10:18:14,905|
1201287625819|10:18:14,141|10:18:15,152|10:18:15,410|10:18:15,669|
1201287625820|10:18:15,408|10:18:15,843|10:18:15,863|10:18:16,367|
1201287625821|10:18:15,536|10:18:16,207|10:18:16,403|10:18:17,229|
1201287625842|10:18:16,237|10:18:16,664|10:18:16,717|10:18:17,259|
1201287625883|10:18:16,684|10:18:17,306|10:18:17,418|10:18:17,799|
1201287625934|10:18:17,150|10:18:17,778|10:18:17,935|10:18:18,956|10:18:26,558
1201287625945|10:18:17,704|10:18:18,368|10:18:18,765|10:18:19,188|10:18:22,366
1201287625966|10:18:18,086|10:18:18,914|10:18:19,094|10:18:19,812|10:18:25,938
1201287625987|10:18:18,397|10:18:19,150|10:18:19,318|10:18:20,088|
1201287625998|10:18:18,609|10:18:19,075|10:18:19,099|10:18:19,726|10:18:26,823
1201287626019|10:18:18,995|10:18:19,415|10:18:19,611|10:18:21,004|10:18:24,212
1201287626030|10:18:19,486|10:18:20,995|10:18:21,135|10:18:21,786|
1201287626051|10:18:20,209|10:18:21,987|10:18:22,520|10:18:23,402|10:18:28,654
1201287626062|10:18:21,240|10:18:22,506|10:18:22,535|10:18:23,616|
1201287626083|10:18:22,090|10:18:22,822|10:18:23,509|10:18:23,981|10:18:28,366
1201287626104|10:18:23,550|10:18:24,321|10:18:24,466|10:18:25,048|
1201287626115|10:18:24,321|10:18:24,813|10:18:24,917|10:18:25,349|
1201287626136|10:18:24,913|10:18:25,635|10:18:25,741|10:18:26,764|
1201287626157|10:18:25,460|10:18:26,973|10:18:27,261|10:18:27,731|10:18:33,255
1201287626168|10:18:26,974|10:18:27,477|10:18:27,525|10:18:28,042|10:18:35,151
1201287626189|10:18:27,316|10:18:27,774|10:18:28,038|10:18:28,482|10:18:32,063
1201287626200|10:18:27,580|10:18:28,004|10:18:28,067|10:18:28,523|
1201287626221|10:18:27,724|10:18:28,607|10:18:29,000|10:18:29,665|10:18:35,599
1201287626232|10:18:28,269|10:18:28,682|10:18:28,933|10:18:29,660|10:18:39,703
1201287626243|10:18:28,524|10:18:29,101|10:18:29,190|10:18:29,824|10:18:34,182
1201287626264|10:18:29,054|10:18:29,252|10:18:29,318|10:18:29,857|
1201287626295|10:18:29,348|10:18:29,519|10:18:29,660|10:18:29,971|10:18:41,437
1201287626316|10:18:29,429|10:18:29,745|10:18:30,203|10:18:30,655|10:18:39,171
1201287626337|10:18:29,551|10:18:30,656|10:18:31,014|10:18:32,092|
1201287626348|10:18:29,682|10:18:30,347|10:18:30,708|10:18:32,174|
1201287626369|10:18:30,136|10:18:30,900|10:18:31,134|10:18:32,755|
1201287626380|10:18:30,854|10:18:31,368|10:18:31,437|10:18:32,143|
1201287626391|10:18:31,178|10:18:31,557|10:18:31,665|10:18:32,595|
1201287626412|10:18:31,451|10:18:31,758|10:18:31,903|10:18:32,655|
1201287626433|10:18:31,645|10:18:31,885|10:18:32,060|10:18:32,834|
1201287626454|10:18:31,945|10:18:33,369|10:18:33,966|10:18:34,810|
1201287626465|10:18:32,275|10:18:33,928|10:18:33,997|10:18:34,966|
1201287626486|10:18:33,842|10:18:34,554|10:18:34,998|10:18:35,288|
1201287626507|10:18:34,581|10:18:35,857|10:18:35,899|10:18:39,336|10:19:03,106
1201287626518|10:18:35,539|10:18:35,918|10:18:36,065|10:18:39,175|10:18:47,992
1201287626539|10:18:35,821|10:18:36,023|10:18:36,157|10:18:39,216|10:18:50,017
1201287626540|10:18:36,196|10:18:36,339|10:18:36,430|10:18:39,264|
1201287626561|10:18:36,302|10:18:36,607|10:18:36,793|10:18:39,806|10:19:03,880
1201287626582|10:18:36,395|10:18:36,713|10:18:36,913|10:18:40,137|10:18:48,094
1201287626593|10:18:36,579|10:18:37,291|10:18:37,428|10:18:40,308|
1201287626624|10:18:36,769|10:18:37,363|10:18:37,578|10:18:40,977|10:18:59,729
1201287626645|10:18:36,855|10:18:37,351|10:18:37,377|10:18:40,202|
1201287626666|10:18:37,010|10:18:37,384|10:18:37,510|10:18:40,654|10:18:57,569
1201287626697|10:18:37,291|10:18:37,469|10:18:37,611|10:18:40,670|
1201287626728|10:18:37,670|10:18:37,820|10:18:37,979|10:18:41,071|
1201287626749|10:18:37,789|10:18:38,075|10:18:38,167|10:18:41,279|
1201287626760|10:18:38,107|10:18:38,470|10:18:38,588|10:18:41,327|10:19:03,246
1201287626781|10:18:38,211|10:18:38,819|10:18:39,222|10:18:41,361|10:18:58,384
1201287626812|10:18:38,496|10:18:39,094|10:18:40,206|10:18:41,382|10:18:48,448
1201287626823|10:18:40,229|10:18:43,668|10:18:43,752|10:18:44,141|
1201287626844|10:18:43,617|10:18:44,730|10:18:45,083|10:18:47,819|10:19:09,290
1201287626865|10:18:44,238|10:18:45,035|10:18:45,089|10:18:48,191|10:19:11,086
1201287626876|10:18:45,035|10:18:45,204|10:18:45,270|10:18:48,388|10:19:03,762
1201287626897|10:18:45,254|10:18:45,367|10:18:45,403|10:18:48,601|
1201287626908|10:18:45,329|10:18:45,534|10:18:45,581|10:18:48,645|10:19:05,336
1201287626939|10:18:45,437|10:18:45,735|10:18:45,785|10:18:48,649|10:19:08,840
1201287626940|10:18:45,684|10:18:45,897|10:18:45,950|10:18:48,684|
1201287626961|10:18:45,851|10:18:46,059|10:18:46,091|10:18:48,759|
1201287626972|10:18:46,008|10:18:46,135|10:18:46,242|10:18:48,876|
1201287627003|10:18:46,180|10:18:46,354|10:18:46,452|10:18:48,988|
1201287627014|10:18:46,314|10:18:46,649|10:18:46,727|10:18:49,088|
1201287627035|10:18:46,407|10:18:46,595|10:18:46,690|10:18:49,083|
1201287627046|10:18:46,520|10:18:46,617|10:18:46,747|10:18:49,064|
1201287627067|10:18:46,652|10:18:46,824|10:18:46,943|10:18:49,651|
1201287627088|10:18:46,849|10:18:47,197|10:18:47,309|10:18:49,701|
1201287627089|10:18:47,001|10:18:47,371|10:18:47,443|10:18:49,654|
1201287627100|10:18:47,278|10:18:47,539|10:18:47,635|10:18:50,358|10:19:19,627
1201287627111|10:18:47,463|10:18:47,817|10:18:48,186|10:18:50,399|10:19:04,392
1201287627132|10:18:47,703|10:18:48,927|10:18:49,021|10:18:50,385|10:19:09,840
1201287627153|10:18:48,256|10:18:49,657|10:18:51,338|10:18:51,637|
1201287627164|10:18:48,877|10:18:52,209|10:18:53,185|10:18:56,971|10:19:17,943
1201287627185|10:18:51,894|10:18:53,371|10:18:53,618|10:18:56,695|10:19:06,119
1201287627196|10:18:53,371|10:18:53,833|10:18:53,922|10:18:56,669|
1201287627217|10:18:54,023|10:18:54,334|10:18:54,403|10:18:56,804|10:19:11,358
1201287627228|10:18:54,141|10:18:54,423|10:18:54,563|10:18:57,641|
1201287627249|10:18:54,292|10:18:54,806|10:18:54,935|10:18:59,459|10:19:18,632
1201287627260|10:18:54,676|10:18:56,654|10:18:58,866|10:18:59,586|
1201287627281|10:18:54,899|10:18:56,414|10:18:56,811|10:18:59,378|
1201287627292|10:18:55,827|10:19:00,374|10:19:00,626|10:19:03,210|
1201287627313|10:18:56,776|10:19:00,378|10:19:00,588|10:19:03,214|10:19:19,744
1201287627324|10:18:59,164|10:19:03,978|10:19:04,309|10:19:04,776|10:19:21,626
1201287627345|10:19:01,820|10:19:05,083|10:19:05,467|10:19:08,751|10:19:18,388
1201287627356|10:19:05,052|10:19:06,338|10:19:06,473|10:19:09,394|
1201287627377|10:19:05,500|10:19:06,368|10:19:06,468|10:19:09,234|10:19:23,010
1201287627388|10:19:06,508|10:19:07,307|10:19:07,356|10:19:09,674|10:19:24,645
1201287627409|10:19:06,794|10:19:07,534|10:19:07,655|10:19:09,848|10:19:21,407
1201287627410|10:19:07,436|10:19:08,138|10:19:08,184|10:19:10,339|
1201287627431|10:19:07,933|10:19:08,252|10:19:08,335|10:19:10,343|10:19:27,837
1201287627452|10:19:08,212|10:19:08,447|10:19:08,562|10:19:09,965|10:19:23,881
1201287627463|10:19:08,410|10:19:09,351|10:19:09,966|10:19:11,043|
1201287627484|10:19:09,112|10:19:09,961|10:19:10,235|10:19:11,218|
1201287627495|10:19:09,608|10:19:12,624|10:19:13,116|10:19:16,042|
1201287627506|10:19:12,574|10:19:13,781|10:19:13,879|10:19:16,173|
1201287627527|10:19:13,722|10:19:13,938|10:19:14,005|10:19:16,260|
1201287627548|10:19:13,918|10:19:14,094|10:19:14,167|10:19:16,289|
1201287627559|10:19:14,037|10:19:14,326|10:19:14,407|10:19:16,620|
1201287627570|10:19:14,260|10:19:14,539|10:19:14,688|10:19:16,711|
1201287627581|10:19:14,444|10:19:14,702|10:19:15,104|10:19:17,300|
1201287627602|10:19:14,579|10:19:15,326|10:19:15,424|10:19:17,664|
1201287627613|10:19:14,943|10:19:15,307|10:19:15,372|10:19:17,635|10:19:29,727
1201287627634|10:19:15,173|10:19:15,360|10:19:15,386|10:19:17,639|10:19:24,362
1201287627645|10:19:15,438|10:19:15,900|10:19:16,664|10:19:17,706|10:19:29,810
1201287627666|10:19:15,597|10:19:16,651|10:19:16,679|10:19:17,783|
1201287627687|10:19:16,531|10:19:18,639|10:19:21,191|10:19:21,601|10:19:36,671
1201287627708|10:19:18,620|10:19:21,930|10:19:22,107|10:19:23,167|10:19:32,669
1201287627719|10:19:22,022|10:19:23,878|10:19:24,250|10:19:25,027|
1201287627730|10:19:23,813|10:19:25,340|10:19:25,398|10:19:29,023|10:19:48,281
1201287627741|10:19:25,336|10:19:25,768|10:19:25,822|10:19:28,388|
1201287627782|10:19:25,795|10:19:25,934|10:19:26,006|10:19:28,718|10:19:48,431
1201287627803|10:19:25,858|10:19:26,034|10:19:26,088|10:19:28,705|
1201287627814|10:19:25,974|10:19:26,102|10:19:26,170|10:19:28,857|
1201287627835|10:19:26,143|10:19:26,326|10:19:26,377|10:19:29,408|
1201287627856|10:19:26,283|10:19:26,443|10:19:26,584|10:19:29,424|10:19:47,973
1201287627877|10:19:26,409|10:19:26,671|10:19:26,750|10:19:29,451|10:19:48,457
1201287627888|10:19:26,640|10:19:26,809|10:19:26,908|10:19:29,577|10:19:38,890
1201287627899|10:19:26,722|10:19:26,977|10:19:27,030|10:19:29,580|
1201287627910|10:19:26,832|10:19:27,133|10:19:27,167|10:19:29,891|10:19:47,805
1201287627921|10:19:26,932|10:19:27,161|10:19:27,192|10:19:29,798|10:19:49,322
1201287627942|10:19:27,096|10:19:27,259|10:19:27,305|10:19:29,869|10:19:39,184
1201287627963|10:19:27,240|10:19:27,392|10:19:27,450|10:19:29,840|
1201287627994|10:19:27,431|10:19:27,565|10:19:27,655|10:19:29,999|10:19:47,698
1201287628015|10:19:27,510|10:19:28,039|10:19:28,249|10:19:30,024|10:19:46,066
1201287628046|10:19:27,656|10:19:28,393|10:19:28,634|10:19:30,038|
1201287628067|10:19:28,320|10:19:30,948|10:19:31,916|10:19:32,291|
1201287628078|10:19:29,368|10:19:31,284|10:19:31,711|10:19:32,192|
1201287628099|10:19:30,804|10:19:32,108|10:19:32,493|10:19:35,582|
1201287628100|10:19:32,150|10:19:32,853|10:19:33,157|10:19:35,916|
1201287628121|10:19:32,897|10:19:33,309|10:19:33,332|10:19:35,969|
1201287628142|10:19:33,262|10:19:33,534|10:19:33,597|10:19:36,467|
1201287628163|10:19:33,403|10:19:33,540|10:19:33,638|10:19:36,689|
1201287628174|10:19:33,568|10:19:33,737|10:19:33,829|10:19:36,721|
1201287628195|10:19:33,685|10:19:34,034|10:19:34,135|10:19:36,977|
1201287628206|10:19:33,987|10:19:34,278|10:19:34,388|10:19:37,765|10:20:06,491
1201287628237|10:19:34,102|10:19:34,319|10:19:34,469|10:19:37,563|10:19:49,804
1201287628248|10:19:34,237|10:19:34,680|10:19:34,804|10:19:37,789|10:19:55,205
1201287628269|10:19:34,347|10:19:34,737|10:19:34,869|10:19:37,724|
1201287628280|10:19:34,613|10:19:34,982|10:19:35,187|10:19:38,200|10:19:56,522
1201287628291|10:19:34,779|10:19:34,972|10:19:35,084|10:19:38,086|10:19:48,637
1201287628312|10:19:35,403|10:19:35,866|10:19:35,943|10:19:38,591|
1201287628333|10:19:35,695|10:19:40,304|10:19:40,887|10:19:43,799|10:20:03,227
1201287628344|10:19:38,630|10:19:40,324|10:19:40,872|10:19:43,699|
1201287628355|10:19:40,914|10:19:41,305|10:19:41,331|10:19:43,822|10:20:04,879
1201287628376|10:19:41,253|10:19:41,383|10:19:41,409|10:19:43,861|
1201287628387|10:19:41,370|10:19:41,504|10:19:41,619|10:19:43,989|
1201287628408|10:19:41,478|10:19:41,730|10:19:41,918|10:19:44,524|
1201287628419|10:19:41,587|10:19:41,950|10:19:42,013|10:19:44,476|10:20:01,276
1201287628430|10:19:41,825|10:19:42,253|10:19:42,287|10:19:44,610|10:20:01,501
1201287628441|10:19:42,143|10:19:42,419|10:19:42,676|10:19:44,604|10:19:54,316
1201287628462|10:19:42,321|10:19:42,599|10:19:42,748|10:19:44,551|
1201287628483|10:19:42,500|10:19:43,847|10:19:44,552|10:19:46,810|10:20:06,072
1201287628494|10:19:42,922|10:19:43,199|10:19:43,406|10:19:44,599|10:20:06,259
1201287628515|10:19:43,145|10:19:46,764|10:19:47,968|10:19:48,413|10:20:03,797
1201287628526|10:19:44,923|10:19:46,815|10:19:47,812|10:19:48,234|
1201287628547|10:19:46,838|10:19:48,206|10:19:49,230|10:19:52,030|10:20:13,308
1201287628558|10:19:49,649|10:19:50,049|10:19:50,084|10:19:52,623|10:20:10,469
1201287628579|10:19:49,949|10:19:50,131|10:19:50,198|10:19:52,596|
1201287628580|10:19:50,130|10:19:50,279|10:19:50,312|10:19:52,640|
1201287628601|10:19:50,261|10:19:50,379|10:19:50,450|10:19:52,825|
1201287628622|10:19:50,402|10:19:50,639|10:19:50,700|10:19:52,821|
1201287628643|10:19:50,534|10:19:50,727|10:19:50,862|10:19:52,828|
1201287628654|10:19:50,663|10:19:50,949|10:19:50,997|10:19:52,990|
1201287628675|10:19:50,744|10:19:51,078|10:19:51,121|10:19:53,211|
1201287628686|10:19:50,917|10:19:51,171|10:19:51,283|10:19:53,513|
1201287628707|10:19:51,040|10:19:51,312|10:19:51,520|10:19:53,773|
1201287628728|10:19:51,192|10:19:51,669|10:19:51,978|10:19:53,866|
1201287628739|10:19:51,351|10:19:51,699|10:19:51,956|10:19:53,926|10:20:15,657
1201287628750|10:19:51,742|10:19:52,529|10:19:53,836|10:19:54,229|10:20:10,259
1201287628761|10:19:51,891|10:19:52,795|10:19:55,126|10:19:55,468|10:20:14,905
1201287628782|10:19:52,676|10:19:55,226|10:19:56,526|10:20:00,963|
1201287628793|10:19:56,622|10:19:57,208|10:19:57,244|10:20:03,916|10:20:21,780
1201287628814|10:19:57,181|10:19:57,298|10:19:57,428|10:20:01,886|10:20:13,146
1201287628835|10:19:57,356|10:19:57,767|10:19:57,903|10:20:04,645|
1201287628856|10:19:57,504|10:19:57,946|10:19:58,013|10:20:05,091|10:20:21,266
1201287628867|10:19:57,695|10:19:58,175|10:19:58,336|10:20:05,273|
1201287628898|10:19:57,862|10:19:58,133|10:19:58,214|10:20:04,902|10:20:22,862
1201287628939|10:19:58,271|10:19:58,533|10:19:58,576|10:20:05,653|
1201287628940|10:19:58,425|10:19:58,696|10:19:58,874|10:20:05,753|
1201287628961|10:19:58,721|10:20:00,520|10:20:01,049|10:20:05,990|
